post_code,year,average_price,volume,sector
2000.0,2010,1723000,1810,NSW
2007.0,2010,536000,323,NSW
2008.0,2010,733000,251,NSW
2009.0,2010,1231000,520,NSW
2010.0,2010,1278000,1441,NSW
2011.0,2010,942000,1177,NSW
2015.0,2010,992000,879,NSW
2016.0,2010,774000,367,NSW
2017.0,2010,780000,575,NSW
2018.0,2010,599000,374,NSW
2019.0,2010,1312000,239,NSW
2020.0,2010,942000,370,NSW
2021.0,2010,1372000,507,NSW
2022.0,2010,1161000,419,NSW
2023.0,2010,2093000,307,NSW
2024.0,2010,1447000,260,NSW
2025.0,2010,1571000,238,NSW
2026.0,2010,1196000,979,NSW
2027.0,2010,1702000,315,NSW
2028.0,2010,2171000,184,NSW
2029.0,2010,1493000,311,NSW
2030.0,2010,2251000,399,NSW
2031.0,2010,953000,854,NSW
2032.0,2010,850000,269,NSW
2033.0,2010,1069000,307,NSW
2034.0,2010,1094000,472,NSW
2035.0,2010,888000,850,NSW
2036.0,2010,998000,465,NSW
2037.0,2010,907000,302,NSW
2038.0,2010,1056000,255,NSW
2039.0,2010,920000,273,NSW
2040.0,2010,876000,546,NSW
2041.0,2010,1219000,483,NSW
2042.0,2010,720000,484,NSW
2043.0,2010,626000,374,NSW
2044.0,2010,693000,206,NSW
2045.0,2010,1243000,90,NSW
2046.0,2010,847000,613,NSW
2047.0,2010,962000,345,NSW
2048.0,2010,754000,176,NSW
2049.0,2010,719000,213,NSW
2050.0,2010,677000,421,NSW
2060.0,2010,1246000,517,NSW
2061.0,2010,1488000,275,NSW
2062.0,2010,946000,246,NSW
2063.0,2010,1619000,124,NSW
2064.0,2010,983000,230,NSW
2065.0,2010,848000,1087,NSW
2066.0,2010,942000,729,NSW
2067.0,2010,954000,578,NSW
2068.0,2010,1217000,364,NSW
2069.0,2010,1358000,337,NSW
2070.0,2010,1244000,270,NSW
2071.0,2010,1314000,390,NSW
2072.0,2010,1488000,178,NSW
2073.0,2010,1164000,354,NSW
2074.0,2010,1014000,573,NSW
2075.0,2010,1051000,510,NSW
2076.0,2010,972000,543,NSW
2077.0,2010,533000,962,NSW
2079.0,2010,598000,110,NSW
2080.0,2010,1205000,57,NSW
2081.0,2010,551000,85,NSW
2082.0,2010,607000,86,NSW
2083.0,2010,525000,31,NSW
2084.0,2010,1793000,70,NSW
2085.0,2010,861000,246,NSW
2086.0,2010,903000,243,NSW
2087.0,2010,908000,222,NSW
2088.0,2010,1546000,932,NSW
2089.0,2010,879000,578,NSW
2090.0,2010,951000,524,NSW
2092.0,2010,1439000,161,NSW
