post_code,year,average_price,volume,sector
2090.0,2011,1018000,452,NSW
2092.0,2011,1663000,127,NSW
2093.0,2011,957000,541,NSW
2094.0,2011,1007000,168,NSW
2095.0,2011,1072000,484,NSW
2096.0,2011,879000,391,NSW
2097.0,2011,892000,318,NSW
2099.0,2011,700000,1075,NSW
2100.0,2011,759000,589,NSW
2101.0,2011,1062000,456,NSW
2102.0,2011,774000,164,NSW
2103.0,2011,899000,246,NSW
2104.0,2011,1562000,70,NSW
2105.0,2011,1212000,44,NSW
2106.0,2011,1311000,247,NSW
2107.0,2011,1192000,323,NSW
2108.0,2011,2552000,48,NSW
2110.0,2011,1848000,212,NSW
2111.0,2011,966000,310,NSW
2112.0,2011,1374000,663,NSW
2113.0,2011,797000,301,NSW
2114.0,2011,884000,513,NSW
2115.0,2011,708000,152,NSW
2116.0,2011,1306000,143,NSW
2117.0,2011,624000,425,NSW
2118.0,2011,656000,371,NSW
2119.0,2011,1043000,164,NSW
2120.0,2011,772000,333,NSW
2121.0,2011,1066000,495,NSW
2122.0,2011,828000,628,NSW
2125.0,2011,1152000,240,NSW
2126.0,2011,725000,266,NSW
2127.0,2011,588000,597,NSW
2128.0,2011,904000,105,NSW
2130.0,2011,718000,124,NSW
2131.0,2011,612000,469,NSW
2132.0,2011,769000,160,NSW
2133.0,2011,1024000,165,NSW
2134.0,2011,1625000,416,NSW
2135.0,2011,979000,554,NSW
2136.0,2011,797000,134,NSW
2137.0,2011,894000,738,NSW
2138.0,2011,1060000,472,NSW
2140.0,2011,816000,492,NSW
2141.0,2011,572000,656,NSW
2142.0,2011,701000,641,NSW
2143.0,2011,443000,133,NSW
2144.0,2011,449000,789,NSW
2145.0,2011,517000,1771,NSW
2146.0,2011,429000,325,NSW
2147.0,2011,695000,639,NSW
2148.0,2011,474000,1258,NSW
2150.0,2011,1212000,1103,NSW
2151.0,2011,558000,443,NSW
2152.0,2011,734000,272,NSW
2153.0,2011,718000,1126,NSW
2154.0,2011,1480000,951,NSW
2155.0,2011,693000,1438,NSW
2156.0,2011,1098000,195,NSW
2157.0,2011,1144000,44,NSW
2158.0,2011,1205000,188,NSW
2159.0,2011,932000,72,NSW
2160.0,2011,414000,707,NSW
2161.0,2011,501000,551,NSW
2162.0,2011,460000,261,NSW
2163.0,2011,488000,130,NSW
2164.0,2011,1165000,358,NSW
2165.0,2011,451000,669,NSW
2166.0,2011,548000,807,NSW
2167.0,2011,495000,258,NSW
2168.0,2011,401000,536,NSW
2170.0,2011,552000,1993,NSW
2171.0,2011,6230000,922,NSW
2172.0,2011,481000,59,NSW
2173.0,2011,479000,241,NSW
2174.0,2011,2822000,114,NSW
2175.0,2011,1057000,25,NSW
2176.0,2011,601000,492,NSW
2177.0,2011,434000,204,NSW
2178.0,2011,994000,52,NSW
2179.0,2011,2624000,47,NSW
2190.0,2011,822000,412,NSW
2191.0,2011,728000,93,NSW
2192.0,2011,489000,188,NSW
2193.0,2011,636000,244,NSW
2194.0,2011,524000,431,NSW
2195.0,2011,364000,558,NSW
2196.0,2011,614000,457,NSW
2197.0,2011,455000,107,NSW
2198.0,2011,513000,132,NSW
2199.0,2011,660000,292,NSW
2200.0,2011,563000,786,NSW
2203.0,2011,605000,269,NSW
2204.0,2011,906000,547,NSW
2205.0,2011,655000,444,NSW
2206.0,2011,733000,285,NSW
2207.0,2011,724000,469,NSW
2208.0,2011,1018000,173,NSW
2209.0,2011,599000,290,NSW
2210.0,2011,793000,428,NSW
2211.0,2011,618000,292,NSW
2212.0,2011,773000,377,NSW
2213.0,2011,594000,363,NSW
2214.0,2011,806000,79,NSW
2216.0,2011,668000,677,NSW
2217.0,2011,695000,645,NSW
2218.0,2011,774000,282,NSW
2219.0,2011,713000,337,NSW
2220.0,2011,923000,656,NSW
2221.0,2011,976000,299,NSW
2222.0,2011,528000,305,NSW
2223.0,2011,690000,450,NSW
2224.0,2011,874000,263,NSW
2225.0,2011,867000,101,NSW
2226.0,2011,628000,228,NSW
2227.0,2011,1147000,271,NSW
2228.0,2011,850000,435,NSW
2229.0,2011,839000,781,NSW
2230.0,2011,863000,904,NSW
2231.0,2011,869000,40,NSW
2232.0,2011,842000,742,NSW
2233.0,2011,588000,443,NSW
2234.0,2011,707000,510,NSW
2250.0,2011,592000,1615,NSW
2251.0,2011,552000,716,NSW
2256.0,2011,450000,415,NSW
2257.0,2011,464000,740,NSW
2258.0,2011,446000,125,NSW
2259.0,2011,405000,1334,NSW
2260.0,2011,620000,565,NSW
2261.0,2011,442000,1360,NSW
2262.0,2011,293000,420,NSW
2263.0,2011,311000,554,NSW
2264.0,2011,389000,271,NSW
2265.0,2011,366000,99,NSW
2267.0,2011,436000,52,NSW
2278.0,2011,292000,37,NSW
2280.0,2011,721000,537,NSW
2281.0,2011,397000,304,NSW
2282.0,2011,630000,314,NSW
2283.0,2011,994000,507,NSW
2284.0,2011,355000,260,NSW
2285.0,2011,399000,861,NSW
2286.0,2011,311000,73,NSW
2287.0,2011,334000,746,NSW
2289.0,2011,433000,426,NSW
2290.0,2011,414000,708,NSW
2291.0,2011,1419000,332,NSW
2292.0,2011,531000,78,NSW
2293.0,2011,1104000,107,NSW
2294.0,2011,412000,58,NSW
2295.0,2011,458000,82,NSW
2296.0,2011,389000,63,NSW
2297.0,2011,374000,42,NSW
2298.0,2011,397000,207,NSW
2299.0,2011,642000,256,NSW
2300.0,2011,624000,579,NSW
2302.0,2011,1096000,48,NSW
2303.0,2011,636000,216,NSW
2304.0,2011,545000,440,NSW
2305.0,2011,926000,271,NSW
2306.0,2011,1495000,100,NSW
2307.0,2011,293000,69,NSW
2311.0,2011,435000,21,NSW
2312.0,2011,298000,39,NSW
2315.0,2011,443000,544,NSW
2316.0,2011,616000,111,NSW
2317.0,2011,460000,196,NSW
2318.0,2011,421000,297,NSW
2319.0,2011,299000,174,NSW
2320.0,2011,505000,1183,NSW
2321.0,2011,354000,441,NSW
2322.0,2011,442000,418,NSW
2323.0,2011,658000,664,NSW
2324.0,2011,547000,760,NSW
2325.0,2011,280000,774,NSW
2326.0,2011,278000,128,NSW
2327.0,2011,269000,177,NSW
2328.0,2011,329000,68,NSW
2329.0,2011,1829000,105,NSW
2330.0,2011,451000,592,NSW
2333.0,2011,336000,520,NSW
2334.0,2011,268000,97,NSW
2335.0,2011,355000,184,NSW
2336.0,2011,682000,68,NSW
2337.0,2011,468000,272,NSW
2338.0,2011,283000,59,NSW
2339.0,2011,319000,22,NSW
2340.0,2011,330000,1303,NSW
2341.0,2011,244000,60,NSW
2342.0,2011,299000,13,NSW
2343.0,2011,366000,138,NSW
2344.0,2011,671000,9,NSW
2345.0,2011,256000,22,NSW
2346.0,2011,187000,88,NSW
2347.0,2011,477000,60,NSW
2350.0,2011,399000,607,NSW
2352.0,2011,241000,85,NSW
2353.0,2011,223000,25,NSW
2354.0,2011,897000,99,NSW
2355.0,2011,193000,19,NSW
2356.0,2011,206000,7,NSW
2357.0,2011,253000,116,NSW
2358.0,2011,307000,107,NSW
2359.0,2011,165000,16,NSW
2360.0,2011,281000,318,NSW
2361.0,2011,165000,26,NSW
2365.0,2011,425000,120,NSW
2369.0,2011,134000,22,NSW
2370.0,2011,322000,187,NSW
2371.0,2011,208000,68,NSW
2372.0,2011,238000,152,NSW
2379.0,2011,424000,21,NSW
2380.0,2011,350000,366,NSW
2381.0,2011,794000,48,NSW
2382.0,2011,345000,102,NSW
2385.0,2011,13000,5,NSW
2386.0,2011,554000,20,NSW
2387.0,2011,1659000,7,NSW
2388.0,2011,334000,94,NSW
2390.0,2011,358000,249,NSW
2394.0,2011,7000,1,NSW
2395.0,2011,267000,29,NSW
2396.0,2011,371000,23,NSW
2397.0,2011,692000,13,NSW
2398.0,2011,50000,8,NSW
2399.0,2011,376000,11,NSW
2400.0,2011,614000,218,NSW
2401.0,2011,1170000,9,NSW
2402.0,2011,273000,56,NSW
2403.0,2011,368000,10,NSW
2404.0,2011,390000,50,NSW
2405.0,2011,1518000,26,NSW
2406.0,2011,1149000,18,NSW
2407.0,2011,810000,1,NSW
2408.0,2011,862000,10,NSW
2409.0,2011,2009000,10,NSW
2410.0,2011,241000,19,NSW
2411.0,2011,1379000,8,NSW
2415.0,2011,1325000,13,NSW
2420.0,2011,337000,87,NSW
2421.0,2011,431000,55,NSW
2422.0,2011,405000,161,NSW
2423.0,2011,996000,94,NSW
2424.0,2011,217000,18,NSW
2425.0,2011,273000,31,NSW
2426.0,2011,316000,23,NSW
2427.0,2011,246000,153,NSW
2428.0,2011,343000,714,NSW
2429.0,2011,306000,214,NSW
2430.0,2011,372000,745,NSW
2431.0,2011,349000,99,NSW
2439.0,2011,335000,66,NSW
2440.0,2011,284000,502,NSW
2441.0,2011,376000,114,NSW
2443.0,2011,422000,255,NSW
2444.0,2011,419000,1365,NSW
2445.0,2011,392000,139,NSW
2446.0,2011,371000,265,NSW
2447.0,2011,307000,129,NSW
2448.0,2011,317000,160,NSW
2449.0,2011,230000,30,NSW
2450.0,2011,473000,999,NSW
2452.0,2011,335000,312,NSW
2453.0,2011,359000,63,NSW
2454.0,2011,361000,164,NSW
2455.0,2011,368000,62,NSW
2456.0,2011,5426000,391,NSW
2460.0,2011,274000,619,NSW
2462.0,2011,284000,49,NSW
2463.0,2011,304000,170,NSW
2464.0,2011,506000,218,NSW
2465.0,2011,231000,16,NSW
2466.0,2011,353000,40,NSW
2469.0,2011,675000,136,NSW
2470.0,2011,339000,297,NSW
2471.0,2011,204000,43,NSW
2472.0,2011,261000,40,NSW
2473.0,2011,351000,69,NSW
2474.0,2011,299000,130,NSW
2475.0,2011,476000,13,NSW
2476.0,2011,205000,32,NSW
2477.0,2011,435000,229,NSW
2478.0,2011,587000,532,NSW
2479.0,2011,767000,143,NSW
2480.0,2011,407000,823,NSW
2481.0,2011,816000,284,NSW
2482.0,2011,694000,101,NSW
2483.0,2011,481000,194,NSW
2484.0,2011,516000,291,NSW
2485.0,2011,537000,307,NSW
2486.0,2011,553000,551,NSW
2487.0,2011,1683000,409,NSW
2488.0,2011,374000,77,NSW
2489.0,2011,654000,136,NSW
2490.0,2011,323000,6,NSW
2500.0,2011,509000,1012,NSW
2502.0,2011,828000,205,NSW
2505.0,2011,818000,89,NSW
2506.0,2011,1027000,101,NSW
2508.0,2011,506000,218,NSW
2515.0,2011,707000,227,NSW
2516.0,2011,659000,145,NSW
2517.0,2011,483000,322,NSW
2518.0,2011,457000,346,NSW
2519.0,2011,548000,349,NSW
2525.0,2011,687000,199,NSW
2526.0,2011,484000,263,NSW
2527.0,2011,396000,471,NSW
2528.0,2011,373000,375,NSW
2529.0,2011,414000,612,NSW
2530.0,2011,472000,542,NSW
2533.0,2011,740000,406,NSW
2534.0,2011,501000,192,NSW
2535.0,2011,623000,225,NSW
2536.0,2011,355000,629,NSW
2537.0,2011,355000,358,NSW
2538.0,2011,424000,68,NSW
2539.0,2011,360000,508,NSW
2540.0,2011,369000,1206,NSW
2541.0,2011,318000,626,NSW
2545.0,2011,386000,34,NSW
2546.0,2011,328000,308,NSW
2548.0,2011,322000,266,NSW
2549.0,2011,415000,116,NSW
2550.0,2011,271000,500,NSW
2551.0,2011,291000,106,NSW
2555.0,2011,567000,3,NSW
2556.0,2011,780000,21,NSW
2557.0,2011,327000,263,NSW
2558.0,2011,354000,197,NSW
2559.0,2011,373000,5,NSW
2560.0,2011,408000,1433,NSW
2563.0,2011,940000,3,NSW
2564.0,2011,306000,276,NSW
2565.0,2011,1682000,457,NSW
2566.0,2011,492000,476,NSW
2567.0,2011,466000,1030,NSW
2568.0,2011,705000,10,NSW
2569.0,2011,770000,28,NSW
2570.0,2011,513000,1126,NSW
2571.0,2011,463000,274,NSW
2572.0,2011,429000,73,NSW
2573.0,2011,355000,111,NSW
2574.0,2011,383000,131,NSW
2575.0,2011,549000,399,NSW
2576.0,2011,865000,419,NSW
2577.0,2011,570000,430,NSW
2578.0,2011,480000,92,NSW
2579.0,2011,788000,149,NSW
2580.0,2011,283000,988,NSW
2581.0,2011,366000,100,NSW
2582.0,2011,405000,369,NSW
2583.0,2011,276000,173,NSW
2584.0,2011,193000,25,NSW
2585.0,2011,674000,10,NSW
2586.0,2011,285000,102,NSW
2587.0,2011,189000,86,NSW
2588.0,2011,266000,5,NSW
2590.0,2011,273000,272,NSW
2594.0,2011,289000,351,NSW
2611.0,2011,267000,2,NSW
2618.0,2011,798000,20,NSW
2619.0,2011,639000,200,NSW
2620.0,2011,454000,979,NSW
2621.0,2011,474000,156,NSW
2622.0,2011,286000,185,NSW
2623.0,2011,299000,18,NSW
2626.0,2011,255000,17,NSW
2627.0,2011,287000,162,NSW
2628.0,2011,314000,60,NSW
2629.0,2011,208000,35,NSW
2630.0,2011,279000,271,NSW
2631.0,2011,279000,27,NSW
2632.0,2011,169000,51,NSW
2633.0,2011,172000,12,NSW
2640.0,2011,374000,958,NSW
2641.0,2011,217000,274,NSW
2642.0,2011,306000,126,NSW
2643.0,2011,243000,84,NSW
2644.0,2011,636000,104,NSW
2645.0,2011,628000,13,NSW
2646.0,2011,392000,176,NSW
2647.0,2011,404000,84,NSW
2648.0,2011,204000,53,NSW
2649.0,2011,365000,1,NSW
2650.0,2011,392000,1468,NSW
2651.0,2011,364000,40,NSW
2652.0,2011,483000,121,NSW
2653.0,2011,480000,80,NSW
2655.0,2011,251000,21,NSW
2656.0,2011,295000,38,NSW
2658.0,2011,209000,19,NSW
2659.0,2011,243000,18,NSW
2660.0,2011,188000,45,NSW
2661.0,2011,673000,2,NSW
2663.0,2011,160000,102,NSW
2665.0,2011,287000,75,NSW
2666.0,2011,221000,144,NSW
2668.0,2011,452000,30,NSW
2669.0,2011,245000,94,NSW
2671.0,2011,330000,108,NSW
2672.0,2011,199000,44,NSW
2675.0,2011,399000,35,NSW
2680.0,2011,310000,472,NSW
2681.0,2011,299000,25,NSW
2700.0,2011,590000,108,NSW
2701.0,2011,224000,70,NSW
2702.0,2011,113000,28,NSW
2703.0,2011,184000,6,NSW
2705.0,2011,401000,242,NSW
2706.0,2011,2272000,26,NSW
2707.0,2011,2628000,47,NSW
2710.0,2011,326000,278,NSW
2711.0,2011,907000,83,NSW
2712.0,2011,268000,56,NSW
2713.0,2011,194000,73,NSW
2714.0,2011,253000,95,NSW
2715.0,2011,554000,41,NSW
2716.0,2011,1264000,49,NSW
2717.0,2011,95000,28,NSW
2720.0,2011,280000,212,NSW
2721.0,2011,411000,22,NSW
2722.0,2011,226000,71,NSW
2725.0,2011,589000,8,NSW
2726.0,2011,508000,7,NSW
2727.0,2011,274000,15,NSW
2729.0,2011,224000,32,NSW
2730.0,2011,126000,26,NSW
2731.0,2011,327000,214,NSW
2732.0,2011,227000,68,NSW
2733.0,2011,235000,24,NSW
2734.0,2011,487000,16,NSW
2735.0,2011,89000,11,NSW
2736.0,2011,196000,20,NSW
2737.0,2011,539000,32,NSW
2738.0,2011,365000,47,NSW
2739.0,2011,198000,31,NSW
2745.0,2011,408000,724,NSW
2747.0,2011,341000,953,NSW
2748.0,2011,1048000,14,NSW
2749.0,2011,375000,327,NSW
2750.0,2011,935000,1013,NSW
2752.0,2011,472000,82,NSW
2753.0,2011,497000,308,NSW
2754.0,2011,456000,101,NSW
2756.0,2011,991000,664,NSW
2757.0,2011,515000,12,NSW
2758.0,2011,649000,147,NSW
2759.0,2011,441000,372,NSW
2760.0,2011,540000,882,NSW
2761.0,2011,405000,442,NSW
2762.0,2011,629000,77,NSW
2763.0,2011,441000,614,NSW
2765.0,2011,605000,269,NSW
2766.0,2011,1151000,266,NSW
2767.0,2011,377000,319,NSW
2768.0,2011,628000,527,NSW
2769.0,2011,405000,680,NSW
2770.0,2011,420000,943,NSW
2773.0,2011,567000,112,NSW
2774.0,2011,691000,238,NSW
2775.0,2011,287000,67,NSW
2776.0,2011,406000,70,NSW
2777.0,2011,415000,321,NSW
2778.0,2011,401000,54,NSW
2779.0,2011,308000,97,NSW
2780.0,2011,457000,472,NSW
2782.0,2011,449000,162,NSW
2783.0,2011,302000,72,NSW
2784.0,2011,258000,45,NSW
2785.0,2011,374000,178,NSW
2786.0,2011,300000,43,NSW
2787.0,2011,1906000,151,NSW
2790.0,2011,268000,360,NSW
2791.0,2011,392000,9,NSW
2792.0,2011,140000,18,NSW
2793.0,2011,635000,49,NSW
2794.0,2011,209000,241,NSW
2795.0,2011,417000,1221,NSW
2797.0,2011,269000,15,NSW
2798.0,2011,361000,65,NSW
2799.0,2011,269000,130,NSW
2800.0,2011,300000,1533,NSW
2803.0,2011,93000,23,NSW
2804.0,2011,408000,64,NSW
2805.0,2011,82000,14,NSW
2806.0,2011,273000,19,NSW
2807.0,2011,401000,19,NSW
2808.0,2011,147000,13,NSW
2809.0,2011,308000,18,NSW
2810.0,2011,245000,107,NSW
2818.0,2011,267000,6,NSW
2820.0,2011,234000,175,NSW
2821.0,2011,395000,120,NSW
2823.0,2011,1283000,36,NSW
2824.0,2011,1893000,86,NSW
2825.0,2011,488000,54,NSW
2826.0,2011,613000,2,NSW
2827.0,2011,527000,104,NSW
2828.0,2011,818000,20,NSW
2829.0,2011,2565000,89,NSW
2830.0,2011,391000,1076,NSW
2831.0,2011,264000,161,NSW
2832.0,2011,1256000,71,NSW
2833.0,2011,326000,19,NSW
2834.0,2011,96000,48,NSW
2835.0,2011,258000,114,NSW
2836.0,2011,422000,20,NSW
2838.0,2011,12000,2,NSW
2839.0,2011,289000,37,NSW
2840.0,2011,235000,182,NSW
2842.0,2011,157000,24,NSW
2843.0,2011,420000,58,NSW
2844.0,2011,520000,45,NSW
2845.0,2011,243000,34,NSW
2846.0,2011,175000,8,NSW
2847.0,2011,192000,59,NSW
2848.0,2011,150000,55,NSW
2849.0,2011,487000,75,NSW
2850.0,2011,316000,724,NSW
2852.0,2011,363000,100,NSW
2864.0,2011,319000,38,NSW
2865.0,2011,145000,21,NSW
2866.0,2011,281000,79,NSW
2867.0,2011,201000,15,NSW
2868.0,2011,212000,27,NSW
2869.0,2011,312000,55,NSW
2870.0,2011,277000,299,NSW
2871.0,2011,268000,210,NSW
2872.0,2011,388000,1,NSW
2873.0,2011,103000,18,NSW
2874.0,2011,309000,19,NSW
2875.0,2011,234000,38,NSW
2876.0,2011,164000,16,NSW
2877.0,2011,298000,108,NSW
2878.0,2011,279000,8,NSW
2879.0,2011,211000,28,NSW
2880.0,2011,177000,353,NSW
3585.0,2011,634000,4,NSW
3644.0,2011,259000,67,NSW
3707.0,2011,417000,3,NSW
4377.0,2011,97000,4,NSW
4383.0,2011,175000,11,NSW
4385.0,2011,662000,5,NSW
5440.0,2011,1093000,1,NSW
