post_code,year,average_price,volume,sector
2465.0,2014,151000,13,NSW
2466.0,2014,328000,55,NSW
2469.0,2014,214000,173,NSW
2470.0,2014,380000,289,NSW
2471.0,2014,300000,65,NSW
2472.0,2014,220000,52,NSW
2473.0,2014,441000,97,NSW
2474.0,2014,263000,153,NSW
2475.0,2014,223000,13,NSW
2476.0,2014,876000,32,NSW
2477.0,2014,460000,333,NSW
2478.0,2014,632000,871,NSW
2479.0,2014,765000,138,NSW
2480.0,2014,385000,955,NSW
2481.0,2014,846000,453,NSW
2482.0,2014,544000,176,NSW
2483.0,2014,530000,332,NSW
2484.0,2014,415000,563,NSW
2485.0,2014,428000,517,NSW
2486.0,2014,495000,901,NSW
2487.0,2014,537000,744,NSW
2488.0,2014,437000,106,NSW
2489.0,2014,401000,268,NSW
2490.0,2014,445000,14,NSW
2500.0,2014,670000,1407,NSW
2502.0,2014,336000,258,NSW
2505.0,2014,493000,105,NSW
2506.0,2014,312000,169,NSW
2508.0,2014,640000,233,NSW
2515.0,2014,834000,260,NSW
2516.0,2014,634000,99,NSW
2517.0,2014,553000,299,NSW
2518.0,2014,506000,391,NSW
2519.0,2014,576000,339,NSW
2525.0,2014,485000,252,NSW
2526.0,2014,648000,275,NSW
2527.0,2014,420000,507,NSW
2528.0,2014,423000,506,NSW
2529.0,2014,450000,766,NSW
2530.0,2014,400000,808,NSW
2533.0,2014,642000,461,NSW
2534.0,2014,623000,188,NSW
2535.0,2014,594000,262,NSW
2536.0,2014,373000,697,NSW
2537.0,2014,337000,411,NSW
2538.0,2014,445000,84,NSW
2539.0,2014,427000,767,NSW
2540.0,2014,469000,1859,NSW
2541.0,2014,335000,818,NSW
2545.0,2014,273000,37,NSW
2546.0,2014,351000,380,NSW
2548.0,2014,325000,384,NSW
2549.0,2014,406000,99,NSW
2550.0,2014,306000,487,NSW
2551.0,2014,343000,115,NSW
2555.0,2014,1125000,2,NSW
2556.0,2014,1040000,24,NSW
2557.0,2014,389000,842,NSW
2558.0,2014,425000,216,NSW
2559.0,2014,399000,17,NSW
2560.0,2014,847000,2181,NSW
2563.0,2014,665000,4,NSW
2564.0,2014,428000,282,NSW
2565.0,2014,835000,641,NSW
2566.0,2014,526000,607,NSW
2567.0,2014,660000,1420,NSW
2568.0,2014,822000,15,NSW
2569.0,2014,615000,27,NSW
2570.0,2014,485000,1927,NSW
2571.0,2014,452000,517,NSW
2572.0,2014,518000,87,NSW
2573.0,2014,385000,175,NSW
2574.0,2014,518000,143,NSW
2575.0,2014,539000,537,NSW
2576.0,2014,782000,572,NSW
2577.0,2014,783000,615,NSW
2578.0,2014,446000,139,NSW
2579.0,2014,437000,192,NSW
2580.0,2014,443000,1101,NSW
2581.0,2014,357000,173,NSW
2582.0,2014,433000,327,NSW
2583.0,2014,298000,163,NSW
2584.0,2014,324000,34,NSW
2585.0,2014,396000,24,NSW
2586.0,2014,193000,91,NSW
2587.0,2014,217000,116,NSW
2588.0,2014,1501000,8,NSW
2590.0,2014,342000,240,NSW
2594.0,2014,283000,339,NSW
2611.0,2014,1000,1,NSW
2618.0,2014,922000,12,NSW
2619.0,2014,654000,185,NSW
2620.0,2014,588000,1115,NSW
2621.0,2014,666000,141,NSW
2622.0,2014,280000,175,NSW
2623.0,2014,280000,21,NSW
2626.0,2014,333000,11,NSW
2627.0,2014,281000,264,NSW
2628.0,2014,407000,70,NSW
2629.0,2014,188000,29,NSW
2630.0,2014,286000,254,NSW
2631.0,2014,254000,33,NSW
2632.0,2014,183000,46,NSW
2633.0,2014,96000,26,NSW
2640.0,2014,352000,1190,NSW
2641.0,2014,272000,471,NSW
2642.0,2014,435000,201,NSW
2643.0,2014,248000,116,NSW
2644.0,2014,464000,128,NSW
2645.0,2014,510000,27,NSW
2646.0,2014,410000,209,NSW
2647.0,2014,465000,96,NSW
2648.0,2014,244000,88,NSW
2649.0,2014,234000,3,NSW
2650.0,2014,373000,1613,NSW
2651.0,2014,232000,59,NSW
2652.0,2014,479000,179,NSW
2653.0,2014,218000,106,NSW
2655.0,2014,286000,38,NSW
2656.0,2014,625000,61,NSW
2658.0,2014,331000,61,NSW
2659.0,2014,458000,29,NSW
2660.0,2014,350000,49,NSW
2661.0,2014,700000,1,NSW
2663.0,2014,223000,164,NSW
2665.0,2014,379000,101,NSW
2666.0,2014,286000,239,NSW
2668.0,2014,203000,32,NSW
2669.0,2014,361000,77,NSW
2671.0,2014,252000,118,NSW
2672.0,2014,1064000,49,NSW
2675.0,2014,3536000,69,NSW
2680.0,2014,328000,557,NSW
2681.0,2014,240000,31,NSW
2700.0,2014,296000,143,NSW
2701.0,2014,326000,68,NSW
2702.0,2014,224000,27,NSW
2703.0,2014,225000,11,NSW
2705.0,2014,230000,258,NSW
2706.0,2014,2313000,38,NSW
2707.0,2014,480000,57,NSW
2710.0,2014,389000,389,NSW
2711.0,2014,1396000,168,NSW
2712.0,2014,362000,51,NSW
2713.0,2014,215000,94,NSW
2714.0,2014,234000,128,NSW
2715.0,2014,1575000,42,NSW
2716.0,2014,762000,33,NSW
2717.0,2014,118000,31,NSW
2720.0,2014,298000,219,NSW
2721.0,2014,189000,32,NSW
2722.0,2014,952000,81,NSW
2725.0,2014,512000,15,NSW
2726.0,2014,345000,11,NSW
2727.0,2014,760000,6,NSW
2729.0,2014,2110000,74,NSW
2730.0,2014,132000,50,NSW
2731.0,2014,309000,312,NSW
2732.0,2014,338000,91,NSW
2733.0,2014,256000,24,NSW
2734.0,2014,372000,19,NSW
2735.0,2014,152000,8,NSW
2736.0,2014,140000,7,NSW
2737.0,2014,602000,53,NSW
2738.0,2014,494000,63,NSW
2739.0,2014,253000,61,NSW
2745.0,2014,573000,890,NSW
2747.0,2014,439000,1689,NSW
2748.0,2014,971000,30,NSW
2749.0,2014,521000,406,NSW
2750.0,2014,582000,1235,NSW
2752.0,2014,531000,123,NSW
2753.0,2014,597000,424,NSW
2754.0,2014,570000,140,NSW
2756.0,2014,745000,1036,NSW
2757.0,2014,747000,27,NSW
2758.0,2014,682000,249,NSW
2759.0,2014,867000,406,NSW
2760.0,2014,420000,1352,NSW
2761.0,2014,581000,775,NSW
2762.0,2014,759000,407,NSW
2763.0,2014,583000,551,NSW
2765.0,2014,1145000,531,NSW
2766.0,2014,985000,304,NSW
2767.0,2014,467000,498,NSW
2768.0,2014,713000,464,NSW
2769.0,2014,576000,781,NSW
2770.0,2014,402000,1139,NSW
2773.0,2014,652000,102,NSW
2774.0,2014,576000,243,NSW
2775.0,2014,373000,79,NSW
2776.0,2014,472000,86,NSW
2777.0,2014,491000,336,NSW
2778.0,2014,431000,63,NSW
2779.0,2014,392000,137,NSW
2780.0,2014,452000,551,NSW
2782.0,2014,427000,260,NSW
2783.0,2014,363000,80,NSW
2784.0,2014,370000,41,NSW
2785.0,2014,390000,221,NSW
2786.0,2014,331000,71,NSW
2787.0,2014,348000,210,NSW
2790.0,2014,294000,480,NSW
2791.0,2014,213000,18,NSW
2792.0,2014,152000,22,NSW
2793.0,2014,246000,66,NSW
2794.0,2014,233000,322,NSW
2795.0,2014,399000,1413,NSW
2797.0,2014,125000,15,NSW
2798.0,2014,416000,57,NSW
2799.0,2014,319000,107,NSW
2800.0,2014,437000,1232,NSW
2803.0,2014,218000,15,NSW
2804.0,2014,255000,99,NSW
2805.0,2014,255000,19,NSW
2806.0,2014,334000,34,NSW
2807.0,2014,180000,16,NSW
2808.0,2014,108000,25,NSW
2809.0,2014,85000,10,NSW
2810.0,2014,311000,101,NSW
2818.0,2014,303000,26,NSW
2820.0,2014,189000,202,NSW
2821.0,2014,494000,116,NSW
2823.0,2014,756000,38,NSW
2824.0,2014,398000,61,NSW
2825.0,2014,437000,59,NSW
2826.0,2014,506000,6,NSW
2827.0,2014,223000,104,NSW
2828.0,2014,449000,46,NSW
2829.0,2014,1106000,141,NSW
2830.0,2014,333000,1244,NSW
2831.0,2014,362000,130,NSW
2832.0,2014,335000,53,NSW
2833.0,2014,1135000,20,NSW
2834.0,2014,103000,73,NSW
2835.0,2014,212000,75,NSW
2836.0,2014,594000,5,NSW
2838.0,2014,6000,1,NSW
2839.0,2014,766000,46,NSW
2840.0,2014,2375000,93,NSW
2842.0,2014,164000,37,NSW
2843.0,2014,466000,34,NSW
2844.0,2014,273000,39,NSW
2845.0,2014,209000,52,NSW
2846.0,2014,221000,19,NSW
2847.0,2014,201000,73,NSW
2848.0,2014,132000,61,NSW
2849.0,2014,731000,92,NSW
2850.0,2014,391000,598,NSW
2852.0,2014,374000,95,NSW
2864.0,2014,195000,28,NSW
2865.0,2014,339000,23,NSW
2866.0,2014,275000,94,NSW
2867.0,2014,288000,15,NSW
2868.0,2014,172000,30,NSW
2869.0,2014,309000,56,NSW
2870.0,2014,5081000,340,NSW
2871.0,2014,1122000,312,NSW
2873.0,2014,231000,20,NSW
2874.0,2014,93000,21,NSW
2875.0,2014,185000,47,NSW
2876.0,2014,402000,14,NSW
2877.0,2014,390000,133,NSW
2878.0,2014,75000,8,NSW
2879.0,2014,315000,19,NSW
2880.0,2014,147000,373,NSW
3585.0,2014,281000,3,NSW
3644.0,2014,284000,54,NSW
3691.0,2014,222000,4,NSW
3707.0,2014,795000,2,NSW
4377.0,2014,875000,6,NSW
4380.0,2014,467000,9,NSW
4383.0,2014,127000,5,NSW
4385.0,2014,395000,9,NSW
