post_code,year,average_price,volume,sector
1041.0,2005,112000,1,NSW
1590.0,2005,605000,2,NSW
2000.0,2005,4799000,2196,NSW
2007.0,2005,793000,1289,NSW
2008.0,2005,503000,282,NSW
2009.0,2005,940000,1296,NSW
2010.0,2005,894000,1443,NSW
2011.0,2005,982000,1012,NSW
2015.0,2005,749000,621,NSW
2016.0,2005,1177000,446,NSW
2017.0,2005,581000,1390,NSW
2018.0,2005,524000,271,NSW
2019.0,2005,809000,404,NSW
2020.0,2005,648000,358,NSW
2021.0,2005,1125000,448,NSW
2022.0,2005,1465000,509,NSW
2023.0,2005,1824000,316,NSW
2024.0,2005,912000,292,NSW
2025.0,2005,1415000,215,NSW
2026.0,2005,857000,1005,NSW
2027.0,2005,1893000,284,NSW
2028.0,2005,1521000,177,NSW
2029.0,2005,1214000,257,NSW
2030.0,2005,1968000,275,NSW
2031.0,2005,692000,873,NSW
2032.0,2005,653000,246,NSW
2033.0,2005,816000,215,NSW
2034.0,2005,834000,370,NSW
2035.0,2005,655000,1194,NSW
2036.0,2005,1044000,417,NSW
2037.0,2005,808000,407,NSW
2038.0,2005,599000,395,NSW
2039.0,2005,821000,293,NSW
2040.0,2005,683000,602,NSW
2041.0,2005,924000,381,NSW
2042.0,2005,529000,541,NSW
2043.0,2005,801000,284,NSW
2044.0,2005,805000,223,NSW
2045.0,2005,915000,80,NSW
2046.0,2005,716000,573,NSW
2047.0,2005,779000,309,NSW
2048.0,2005,587000,249,NSW
2049.0,2005,665000,245,NSW
2050.0,2005,503000,238,NSW
2060.0,2005,1242000,854,NSW
2061.0,2005,1232000,303,NSW
2062.0,2005,1027000,260,NSW
2063.0,2005,1218000,156,NSW
2064.0,2005,1546000,289,NSW
2065.0,2005,1190000,1351,NSW
2066.0,2005,1185000,644,NSW
2067.0,2005,885000,1059,NSW
2068.0,2005,1112000,336,NSW
2069.0,2005,1052000,318,NSW
2070.0,2005,1130000,201,NSW
2071.0,2005,1223000,221,NSW
2072.0,2005,991000,123,NSW
2073.0,2005,1021000,280,NSW
2074.0,2005,994000,397,NSW
2075.0,2005,1037000,372,NSW
2076.0,2005,823000,425,NSW
2077.0,2005,470000,1130,NSW
2079.0,2005,472000,88,NSW
2080.0,2005,481000,58,NSW
2081.0,2005,501000,69,NSW
2082.0,2005,467000,70,NSW
2083.0,2005,474000,47,NSW
2084.0,2005,1405000,62,NSW
2085.0,2005,795000,355,NSW
2086.0,2005,1044000,290,NSW
2087.0,2005,661000,306,NSW
2088.0,2005,1308000,832,NSW
2089.0,2005,915000,355,NSW
2090.0,2005,784000,551,NSW
2092.0,2005,1086000,140,NSW
2093.0,2005,843000,561,NSW
2094.0,2005,881000,162,NSW
2095.0,2005,933000,478,NSW
2096.0,2005,695000,461,NSW
2097.0,2005,747000,438,NSW
2099.0,2005,552000,1018,NSW
2100.0,2005,807000,558,NSW
2101.0,2005,725000,382,NSW
2102.0,2005,709000,388,NSW
2103.0,2005,820000,260,NSW
2104.0,2005,1257000,65,NSW
2105.0,2005,1159000,69,NSW
2106.0,2005,847000,200,NSW
2107.0,2005,1292000,348,NSW
2108.0,2005,1681000,78,NSW
2110.0,2005,1570000,207,NSW
2111.0,2005,963000,290,NSW
2112.0,2005,571000,532,NSW
2113.0,2005,1179000,363,NSW
2114.0,2005,616000,487,NSW
2115.0,2005,1135000,134,NSW
2116.0,2005,522000,82,NSW
2117.0,2005,466000,335,NSW
2118.0,2005,521000,318,NSW
2119.0,2005,952000,153,NSW
2120.0,2005,581000,400,NSW
2121.0,2005,621000,419,NSW
2122.0,2005,510000,539,NSW
2124.0,2005,490000,1,NSW
2125.0,2005,765000,204,NSW
2126.0,2005,625000,297,NSW
2127.0,2005,534000,804,NSW
2128.0,2005,588000,135,NSW
2130.0,2005,506000,136,NSW
2131.0,2005,454000,484,NSW
2132.0,2005,640000,161,NSW
2133.0,2005,549000,181,NSW
2134.0,2005,597000,201,NSW
2135.0,2005,744000,496,NSW
2136.0,2005,673000,150,NSW
2137.0,2005,946000,797,NSW
2138.0,2005,918000,246,NSW
2140.0,2005,453000,599,NSW
2141.0,2005,1164000,434,NSW
2142.0,2005,1444000,434,NSW
2143.0,2005,677000,171,NSW
2144.0,2005,556000,1221,NSW
2145.0,2005,627000,1639,NSW
2146.0,2005,480000,335,NSW
2147.0,2005,407000,605,NSW
2148.0,2005,552000,1193,NSW
2150.0,2005,577000,853,NSW
2151.0,2005,463000,332,NSW
2152.0,2005,486000,230,NSW
2153.0,2005,546000,1177,NSW
2154.0,2005,724000,1011,NSW
2155.0,2005,534000,1165,NSW
2156.0,2005,1094000,198,NSW
2157.0,2005,979000,53,NSW
2158.0,2005,739000,293,NSW
2159.0,2005,861000,62,NSW
2160.0,2005,700000,599,NSW
2161.0,2005,491000,392,NSW
2162.0,2005,444000,241,NSW
2163.0,2005,653000,92,NSW
2164.0,2005,813000,397,NSW
2165.0,2005,462000,680,NSW
2166.0,2005,375000,792,NSW
2167.0,2005,685000,128,NSW
2168.0,2005,341000,556,NSW
2170.0,2005,647000,1978,NSW
2171.0,2005,596000,471,NSW
2172.0,2005,522000,15,NSW
2173.0,2005,424000,178,NSW
2174.0,2005,2099000,9,NSW
2175.0,2005,1454000,27,NSW
2176.0,2005,643000,430,NSW
2177.0,2005,464000,181,NSW
2178.0,2005,1161000,32,NSW
2179.0,2005,883000,36,NSW
2190.0,2005,477000,282,NSW
2191.0,2005,508000,91,NSW
2192.0,2005,684000,167,NSW
2193.0,2005,557000,189,NSW
2194.0,2005,492000,394,NSW
2195.0,2005,328000,420,NSW
2196.0,2005,431000,495,NSW
2197.0,2005,432000,92,NSW
2198.0,2005,430000,80,NSW
2199.0,2005,478000,259,NSW
2200.0,2005,510000,822,NSW
2203.0,2005,438000,279,NSW
2204.0,2005,1177000,517,NSW
2205.0,2005,504000,322,NSW
2206.0,2005,562000,237,NSW
2207.0,2005,468000,395,NSW
2208.0,2005,740000,168,NSW
2209.0,2005,464000,213,NSW
2210.0,2005,539000,425,NSW
2211.0,2005,621000,249,NSW
2212.0,2005,526000,322,NSW
2213.0,2005,491000,318,NSW
2214.0,2005,743000,63,NSW
2216.0,2005,484000,649,NSW
2217.0,2005,475000,617,NSW
2218.0,2005,424000,254,NSW
2219.0,2005,573000,341,NSW
2220.0,2005,601000,609,NSW
2221.0,2005,762000,252,NSW
2222.0,2005,415000,241,NSW
2223.0,2005,523000,392,NSW
2224.0,2005,870000,231,NSW
2225.0,2005,719000,89,NSW
2226.0,2005,522000,239,NSW
2227.0,2005,561000,279,NSW
2228.0,2005,540000,409,NSW
2229.0,2005,796000,665,NSW
2230.0,2005,639000,793,NSW
2231.0,2005,815000,29,NSW
2232.0,2005,471000,681,NSW
2233.0,2005,485000,454,NSW
2234.0,2005,713000,464,NSW
2250.0,2005,530000,1655,NSW
2251.0,2005,544000,619,NSW
2256.0,2005,452000,385,NSW
2257.0,2005,446000,926,NSW
2258.0,2005,611000,103,NSW
2259.0,2005,416000,1299,NSW
2260.0,2005,758000,506,NSW
2261.0,2005,452000,1228,NSW
2262.0,2005,353000,476,NSW
2263.0,2005,345000,565,NSW
2264.0,2005,411000,306,NSW
2265.0,2005,413000,126,NSW
2267.0,2005,413000,58,NSW
2278.0,2005,235000,57,NSW
2280.0,2005,458000,490,NSW
2281.0,2005,421000,280,NSW
2282.0,2005,484000,273,NSW
2283.0,2005,386000,457,NSW
2284.0,2005,358000,276,NSW
2285.0,2005,354000,612,NSW
2286.0,2005,322000,58,NSW
2287.0,2005,326000,740,NSW
2289.0,2005,367000,408,NSW
2290.0,2005,367000,784,NSW
2291.0,2005,582000,375,NSW
2292.0,2005,324000,63,NSW
2293.0,2005,442000,161,NSW
2294.0,2005,380000,118,NSW
2295.0,2005,398000,61,NSW
2296.0,2005,330000,58,NSW
2297.0,2005,293000,53,NSW
2298.0,2005,333000,199,NSW
2299.0,2005,319000,223,NSW
2300.0,2005,534000,694,NSW
2302.0,2005,934000,38,NSW
2303.0,2005,480000,216,NSW
2304.0,2005,365000,436,NSW
2305.0,2005,391000,320,NSW
2306.0,2005,178000,17,NSW
2307.0,2005,281000,75,NSW
2311.0,2005,473000,37,NSW
2312.0,2005,397000,38,NSW
2315.0,2005,507000,565,NSW
2316.0,2005,434000,147,NSW
2317.0,2005,781000,191,NSW
2318.0,2005,339000,382,NSW
2319.0,2005,375000,146,NSW
2320.0,2005,580000,1066,NSW
2321.0,2005,351000,302,NSW
2322.0,2005,327000,452,NSW
2323.0,2005,284000,711,NSW
2324.0,2005,325000,705,NSW
2325.0,2005,312000,777,NSW
2326.0,2005,206000,149,NSW
2327.0,2005,197000,178,NSW
2328.0,2005,532000,52,NSW
2329.0,2005,306000,104,NSW
2330.0,2005,331000,720,NSW
