post_code,year,average_price,volume,sector
2000.0,2016,4423000,1530,NSW
2007.0,2016,1033000,464,NSW
2008.0,2016,1546000,244,NSW
2009.0,2016,1441000,548,NSW
2010.0,2016,1420000,906,NSW
2011.0,2016,1631000,810,NSW
2015.0,2016,3615000,459,NSW
2016.0,2016,1409000,309,NSW
2017.0,2016,1781000,936,NSW
2018.0,2016,1013000,775,NSW
2019.0,2016,2170000,386,NSW
2020.0,2016,1197000,611,NSW
2021.0,2016,1879000,395,NSW
2022.0,2016,1255000,536,NSW
2023.0,2016,2706000,274,NSW
2024.0,2016,2253000,232,NSW
2025.0,2016,2564000,224,NSW
2026.0,2016,2298000,901,NSW
2027.0,2016,3236000,328,NSW
2028.0,2016,2864000,185,NSW
2029.0,2016,2610000,288,NSW
2030.0,2016,4080000,315,NSW
2031.0,2016,7329000,665,NSW
2032.0,2016,1574000,192,NSW
2033.0,2016,7632000,402,NSW
2034.0,2016,1816000,347,NSW
2035.0,2016,1608000,612,NSW
2036.0,2016,1195000,475,NSW
2037.0,2016,1231000,915,NSW
2038.0,2016,9427000,265,NSW
2039.0,2016,1457000,251,NSW
2040.0,2016,1311000,497,NSW
2041.0,2016,1877000,355,NSW
2042.0,2016,1177000,501,NSW
2043.0,2016,1492000,413,NSW
2044.0,2016,1248000,337,NSW
2045.0,2016,1813000,146,NSW
2046.0,2016,1581000,494,NSW
2047.0,2016,2327000,271,NSW
2048.0,2016,1294000,122,NSW
2049.0,2016,1114000,326,NSW
2050.0,2016,1279000,261,NSW
2060.0,2016,4219000,982,NSW
2061.0,2016,1977000,147,NSW
2062.0,2016,1644000,142,NSW
2063.0,2016,2980000,93,NSW
2064.0,2016,1619000,204,NSW
2065.0,2016,1730000,1257,NSW
2066.0,2016,1132000,1291,NSW
2067.0,2016,2236000,654,NSW
2068.0,2016,2044000,320,NSW
2069.0,2016,1659000,348,NSW
2070.0,2016,1580000,380,NSW
2071.0,2016,1700000,353,NSW
2072.0,2016,1811000,153,NSW
2073.0,2016,2021000,283,NSW
2074.0,2016,1868000,450,NSW
2075.0,2016,1539000,560,NSW
2076.0,2016,1501000,515,NSW
2077.0,2016,748000,1900,NSW
2079.0,2016,1007000,109,NSW
2080.0,2016,906000,50,NSW
2081.0,2016,935000,86,NSW
2082.0,2016,841000,104,NSW
2083.0,2016,663000,55,NSW
2084.0,2016,2120000,61,NSW
2085.0,2016,1220000,219,NSW
2086.0,2016,3043000,194,NSW
2087.0,2016,1426000,150,NSW
2088.0,2016,2306000,812,NSW
2089.0,2016,1433000,339,NSW
2090.0,2016,1612000,386,NSW
2092.0,2016,2316000,132,NSW
2093.0,2016,1518000,538,NSW
2094.0,2016,1571000,122,NSW
2095.0,2016,6315000,554,NSW
2096.0,2016,1635000,340,NSW
2097.0,2016,1385000,286,NSW
2099.0,2016,1245000,1043,NSW
2100.0,2016,940000,712,NSW
2101.0,2016,1445000,303,NSW
2102.0,2016,1293000,228,NSW
2103.0,2016,1372000,221,NSW
2104.0,2016,2294000,58,NSW
2105.0,2016,1690000,73,NSW
2106.0,2016,1385000,239,NSW
2107.0,2016,1652000,332,NSW
2108.0,2016,2703000,74,NSW
2110.0,2016,2443000,197,NSW
2111.0,2016,2000000,263,NSW
2112.0,2016,1124000,1037,NSW
2113.0,2016,5637000,529,NSW
2114.0,2016,1247000,382,NSW
2115.0,2016,918000,508,NSW
2116.0,2016,1158000,198,NSW
2117.0,2016,1146000,514,NSW
2118.0,2016,863000,705,NSW
2119.0,2016,1563000,151,NSW
2120.0,2016,1343000,345,NSW
2121.0,2016,1729000,622,NSW
2122.0,2016,1362000,449,NSW
2125.0,2016,2049000,220,NSW
2126.0,2016,1278000,233,NSW
2127.0,2016,948000,943,NSW
2128.0,2016,1604000,81,NSW
2130.0,2016,1068000,141,NSW
2131.0,2016,1001000,569,NSW
2132.0,2016,3225000,132,NSW
2133.0,2016,1018000,149,NSW
2134.0,2016,1150000,862,NSW
2135.0,2016,1602000,392,NSW
2136.0,2016,1167000,211,NSW
2137.0,2016,1293000,651,NSW
2138.0,2016,1362000,604,NSW
2140.0,2016,738000,1202,NSW
2141.0,2016,1902000,363,NSW
2142.0,2016,1219000,958,NSW
2143.0,2016,812000,134,NSW
2144.0,2016,839000,704,NSW
2145.0,2016,976000,1651,NSW
2146.0,2016,731000,326,NSW
2147.0,2016,1138000,594,NSW
2148.0,2016,1515000,1457,NSW
2150.0,2016,895000,1718,NSW
2151.0,2016,2484000,850,NSW
2152.0,2016,774000,223,NSW
2153.0,2016,1264000,1377,NSW
2154.0,2016,1535000,715,NSW
2155.0,2016,970000,2902,NSW
2156.0,2016,1846000,157,NSW
2157.0,2016,1437000,67,NSW
2158.0,2016,1828000,176,NSW
2159.0,2016,1764000,72,NSW
2160.0,2016,714000,833,NSW
2161.0,2016,807000,611,NSW
2162.0,2016,808000,257,NSW
2163.0,2016,1423000,123,NSW
2164.0,2016,1558000,343,NSW
2165.0,2016,1015000,559,NSW
2166.0,2016,715000,661,NSW
2167.0,2016,568000,201,NSW
2168.0,2016,603000,524,NSW
2170.0,2016,808000,2030,NSW
2171.0,2016,766000,591,NSW
2172.0,2016,1019000,41,NSW
2173.0,2016,768000,153,NSW
2174.0,2016,686000,1157,NSW
2175.0,2016,1827000,13,NSW
2176.0,2016,748000,434,NSW
2177.0,2016,575000,221,NSW
2178.0,2016,3126000,56,NSW
2179.0,2016,2358000,155,NSW
2190.0,2016,1104000,339,NSW
2191.0,2016,990000,75,NSW
2192.0,2016,1092000,232,NSW
2193.0,2016,793000,745,NSW
2194.0,2016,811000,566,NSW
2195.0,2016,679000,429,NSW
2196.0,2016,777000,508,NSW
2197.0,2016,788000,130,NSW
2198.0,2016,892000,142,NSW
2199.0,2016,752000,400,NSW
2200.0,2016,874000,829,NSW
2203.0,2016,942000,256,NSW
2204.0,2016,1205000,468,NSW
2205.0,2016,770000,7647,NSW
2206.0,2016,1123000,256,NSW
2207.0,2016,876000,450,NSW
2208.0,2016,1424000,185,NSW
2209.0,2016,1048000,213,NSW
2210.0,2016,953000,592,NSW
2211.0,2016,1055000,296,NSW
2212.0,2016,963000,285,NSW
2213.0,2016,979000,447,NSW
2214.0,2016,1146000,61,NSW
2216.0,2016,1355000,556,NSW
2217.0,2016,913000,630,NSW
2218.0,2016,860000,223,NSW
2219.0,2016,1114000,284,NSW
2220.0,2016,619000,11552,NSW
2221.0,2016,1617000,283,NSW
2222.0,2016,765000,216,NSW
2223.0,2016,1027000,396,NSW
2224.0,2016,1347000,229,NSW
2225.0,2016,1293000,99,NSW
2226.0,2016,944000,180,NSW
2227.0,2016,1072000,236,NSW
2228.0,2016,1074000,421,NSW
2229.0,2016,1226000,737,NSW
2230.0,2016,1320000,942,NSW
2231.0,2016,2406000,45,NSW
2232.0,2016,962000,698,NSW
2233.0,2016,890000,437,NSW
2234.0,2016,1064000,432,NSW
2250.0,2016,710000,1929,NSW
2251.0,2016,808000,775,NSW
2256.0,2016,669000,474,NSW
2257.0,2016,711000,871,NSW
2258.0,2016,646000,106,NSW
2259.0,2016,667000,1975,NSW
2260.0,2016,954000,713,NSW
2261.0,2016,616000,1505,NSW
2262.0,2016,438000,563,NSW
2263.0,2016,468000,711,NSW
2264.0,2016,509000,528,NSW
2265.0,2016,404000,243,NSW
2267.0,2016,543000,84,NSW
2278.0,2016,438000,46,NSW
2280.0,2016,673000,689,NSW
2281.0,2016,544000,417,NSW
2282.0,2016,778000,355,NSW
2283.0,2016,562000,694,NSW
2284.0,2016,473000,345,NSW
2285.0,2016,479000,843,NSW
2286.0,2016,341000,150,NSW
2287.0,2016,429000,981,NSW
2289.0,2016,626000,409,NSW
2290.0,2016,637000,701,NSW
2291.0,2016,1301000,315,NSW
2292.0,2016,653000,62,NSW
2293.0,2016,709000,102,NSW
2294.0,2016,816000,67,NSW
2295.0,2016,404000,319,NSW
2296.0,2016,596000,60,NSW
2297.0,2016,583000,57,NSW
2298.0,2016,492000,278,NSW
2299.0,2016,577000,232,NSW
2300.0,2016,1300000,594,NSW
2302.0,2016,1152000,113,NSW
2303.0,2016,797000,204,NSW
2304.0,2016,584000,403,NSW
2305.0,2016,878000,296,NSW
2306.0,2016,352000,20,NSW
2307.0,2016,532000,138,NSW
2311.0,2016,658000,32,NSW
2312.0,2016,409000,59,NSW
2315.0,2016,548000,770,NSW
2316.0,2016,584000,167,NSW
2317.0,2016,526000,281,NSW
2318.0,2016,476000,340,NSW
2319.0,2016,377000,234,NSW
2320.0,2016,445000,1193,NSW
2321.0,2016,357000,558,NSW
2322.0,2016,914000,749,NSW
2323.0,2016,436000,540,NSW
2324.0,2016,397000,803,NSW
2325.0,2016,374000,786,NSW
2326.0,2016,328000,166,NSW
2327.0,2016,303000,153,NSW
2328.0,2016,553000,40,NSW
2329.0,2016,1350000,88,NSW
2330.0,2016,580000,492,NSW
2333.0,2016,2000000,249,NSW
2334.0,2016,389000,88,NSW
2335.0,2016,334000,275,NSW
2336.0,2016,486000,55,NSW
2337.0,2016,1603000,209,NSW
2338.0,2016,422000,50,NSW
2339.0,2016,522000,23,NSW
2340.0,2016,448000,1458,NSW
2341.0,2016,226000,37,NSW
2342.0,2016,1213000,18,NSW
2343.0,2016,723000,115,NSW
2344.0,2016,992000,23,NSW
2345.0,2016,307000,15,NSW
2346.0,2016,393000,102,NSW
2347.0,2016,432000,71,NSW
2350.0,2016,455000,699,NSW
2352.0,2016,278000,71,NSW
