post_code,year,average_price,volume,sector
0.0,2006,300000,2,NSW
253.0,2006,318000,1,NSW
288.0,2006,480000,1,NSW
2000.0,2006,3516000,2247,NSW
2001.0,2006,654000,2,NSW
2007.0,2006,512000,308,NSW
2008.0,2006,535000,183,NSW
2009.0,2006,1076000,1252,NSW
2010.0,2006,699000,1137,NSW
2011.0,2006,870000,995,NSW
2015.0,2006,624000,710,NSW
2016.0,2006,692000,358,NSW
2017.0,2006,616000,724,NSW
2018.0,2006,508000,290,NSW
2019.0,2006,653000,268,NSW
2020.0,2006,666000,483,NSW
2021.0,2006,1044000,559,NSW
2022.0,2006,883000,439,NSW
2023.0,2006,1609000,281,NSW
2024.0,2006,936000,252,NSW
2025.0,2006,1371000,241,NSW
2026.0,2006,907000,862,NSW
2027.0,2006,1961000,346,NSW
2028.0,2006,1510000,198,NSW
2029.0,2006,1464000,345,NSW
2030.0,2006,1976000,302,NSW
2031.0,2006,812000,922,NSW
2032.0,2006,701000,245,NSW
2033.0,2006,708000,277,NSW
2034.0,2006,866000,478,NSW
2035.0,2006,681000,719,NSW
2036.0,2006,803000,398,NSW
2037.0,2006,875000,460,NSW
2038.0,2006,594000,370,NSW
2039.0,2006,787000,316,NSW
2040.0,2006,618000,621,NSW
2041.0,2006,1069000,436,NSW
2042.0,2006,551000,541,NSW
2043.0,2006,477000,271,NSW
2044.0,2006,3366000,255,NSW
2045.0,2006,954000,88,NSW
2046.0,2006,707000,629,NSW
2047.0,2006,820000,348,NSW
2048.0,2006,633000,223,NSW
2049.0,2006,591000,262,NSW
2050.0,2006,494000,360,NSW
2057.0,2006,329000,3,NSW
2060.0,2006,2952000,684,NSW
2061.0,2006,933000,211,NSW
2062.0,2006,863000,230,NSW
2063.0,2006,1253000,137,NSW
2064.0,2006,641000,321,NSW
2065.0,2006,758000,1086,NSW
2066.0,2006,720000,782,NSW
2067.0,2006,905000,714,NSW
2068.0,2006,1133000,384,NSW
2069.0,2006,1095000,238,NSW
2070.0,2006,1234000,352,NSW
2071.0,2006,1240000,254,NSW
2072.0,2006,1371000,125,NSW
2073.0,2006,1017000,274,NSW
2074.0,2006,961000,403,NSW
2075.0,2006,1075000,341,NSW
2076.0,2006,862000,483,NSW
2077.0,2006,495000,1085,NSW
2079.0,2006,497000,123,NSW
2080.0,2006,656000,49,NSW
2081.0,2006,517000,101,NSW
2082.0,2006,498000,110,NSW
2083.0,2006,503000,50,NSW
2084.0,2006,1917000,68,NSW
2085.0,2006,673000,271,NSW
2086.0,2006,1015000,227,NSW
2087.0,2006,653000,308,NSW
2088.0,2006,1516000,999,NSW
2089.0,2006,794000,373,NSW
2090.0,2006,1652000,530,NSW
2092.0,2006,1350000,180,NSW
2093.0,2006,847000,625,NSW
2094.0,2006,856000,188,NSW
2095.0,2006,944000,585,NSW
2096.0,2006,663000,520,NSW
2097.0,2006,820000,331,NSW
