post_code,year,average_price,volume,sector
2333.0,2023,474000,527,NSW
2334.0,2023,675000,90,NSW
2335.0,2023,491000,579,NSW
2336.0,2023,708000,48,NSW
2337.0,2023,833000,250,NSW
2338.0,2023,834000,57,NSW
2339.0,2023,447000,23,NSW
2340.0,2023,735000,1485,NSW
2341.0,2023,293000,46,NSW
2342.0,2023,1275000,15,NSW
2343.0,2023,605000,175,NSW
2344.0,2023,908000,12,NSW
2345.0,2023,1836000,22,NSW
2346.0,2023,1015000,98,NSW
2347.0,2023,4041000,71,NSW
2350.0,2023,714000,811,NSW
2352.0,2023,506000,84,NSW
2353.0,2023,630000,19,NSW
2354.0,2023,2135000,107,NSW
2355.0,2023,339000,26,NSW
2356.0,2023,62000,3,NSW
2357.0,2023,447000,121,NSW
2358.0,2023,545000,101,NSW
2359.0,2023,703000,20,NSW
2360.0,2023,822000,368,NSW
2361.0,2023,564000,25,NSW
2365.0,2023,1525000,128,NSW
2369.0,2023,359000,15,NSW
2370.0,2023,629000,200,NSW
2371.0,2023,674000,53,NSW
2372.0,2023,565000,181,NSW
2379.0,2023,1826000,11,NSW
2380.0,2023,860000,329,NSW
2381.0,2023,324000,53,NSW
2382.0,2023,377000,58,NSW
2386.0,2023,1339000,14,NSW
2387.0,2023,3379000,9,NSW
2388.0,2023,1025000,105,NSW
2390.0,2023,705000,244,NSW
2395.0,2023,303000,26,NSW
2396.0,2023,379000,24,NSW
2397.0,2023,10805000,13,NSW
2398.0,2023,182000,4,NSW
2399.0,2023,1286000,13,NSW
2400.0,2023,880000,254,NSW
2401.0,2023,124000,3,NSW
2402.0,2023,704000,80,NSW
2403.0,2023,1830000,24,NSW
2404.0,2023,479000,54,NSW
2405.0,2023,7494000,21,NSW
2406.0,2023,775000,12,NSW
2408.0,2023,1779000,4,NSW
2409.0,2023,567000,24,NSW
2410.0,2023,712000,2,NSW
2411.0,2023,4208000,3,NSW
2415.0,2023,803000,14,NSW
2420.0,2023,867000,114,NSW
2421.0,2023,904000,63,NSW
2422.0,2023,750000,159,NSW
2423.0,2023,778000,90,NSW
2424.0,2023,842000,17,NSW
2425.0,2023,1004000,48,NSW
2426.0,2023,705000,13,NSW
2427.0,2023,698000,145,NSW
2428.0,2023,804000,766,NSW
2429.0,2023,551000,274,NSW
2430.0,2023,672000,1007,NSW
2431.0,2023,672000,234,NSW
2432.0,2023,360000,1,NSW
2439.0,2023,699000,59,NSW
2440.0,2023,634000,460,NSW
2441.0,2023,679000,77,NSW
2443.0,2023,660000,253,NSW
2444.0,2023,861000,1387,NSW
2445.0,2023,886000,172,NSW
2446.0,2023,883000,360,NSW
2447.0,2023,685000,212,NSW
2448.0,2023,592000,223,NSW
2449.0,2023,461000,48,NSW
2450.0,2023,840000,980,NSW
2452.0,2023,810000,251,NSW
2453.0,2023,1270000,87,NSW
2454.0,2023,922000,144,NSW
2455.0,2023,682000,77,NSW
2456.0,2023,943000,302,NSW
2460.0,2023,598000,670,NSW
2462.0,2023,577000,45,NSW
2463.0,2023,755000,204,NSW
2464.0,2023,1569000,288,NSW
2465.0,2023,776000,8,NSW
2466.0,2023,529000,101,NSW
2469.0,2023,667000,137,NSW
2470.0,2023,646000,278,NSW
2471.0,2023,521000,50,NSW
2472.0,2023,497000,70,NSW
2473.0,2023,1114000,50,NSW
2474.0,2023,728000,147,NSW
2475.0,2023,313000,13,NSW
2476.0,2023,889000,25,NSW
2477.0,2023,996000,210,NSW
2478.0,2023,1090000,807,NSW
2479.0,2023,2535000,88,NSW
2480.0,2023,586000,1255,NSW
2481.0,2023,2508000,296,NSW
2482.0,2023,1199000,114,NSW
2483.0,2023,1159000,244,NSW
2484.0,2023,944000,444,NSW
2485.0,2023,942000,495,NSW
2486.0,2023,6542000,749,NSW
2487.0,2023,1491000,406,NSW
2488.0,2023,1197000,87,NSW
2489.0,2023,1136000,146,NSW
2490.0,2023,878000,14,NSW
2500.0,2023,1133000,1000,NSW
2502.0,2023,862000,186,NSW
2505.0,2023,1538000,103,NSW
2506.0,2023,605000,141,NSW
2508.0,2023,1184000,153,NSW
2515.0,2023,1787000,179,NSW
2516.0,2023,1726000,104,NSW
2517.0,2023,1278000,237,NSW
2518.0,2023,994000,359,NSW
2519.0,2023,1063000,275,NSW
2525.0,2023,1045000,147,NSW
2526.0,2023,1039000,242,NSW
2527.0,2023,825000,850,NSW
2528.0,2023,853000,362,NSW
2529.0,2023,938000,674,NSW
2530.0,2023,917000,684,NSW
2533.0,2023,1429000,363,NSW
2534.0,2023,2039000,104,NSW
2535.0,2023,2006000,174,NSW
2536.0,2023,785000,663,NSW
2537.0,2023,959000,302,NSW
2538.0,2023,697000,88,NSW
2539.0,2023,1099000,465,NSW
2540.0,2023,970000,1278,NSW
2541.0,2023,856000,629,NSW
2545.0,2023,1222000,15,NSW
2546.0,2023,937000,252,NSW
2548.0,2023,946000,255,NSW
2549.0,2023,959000,92,NSW
2550.0,2023,784000,351,NSW
2551.0,2023,738000,83,NSW
2555.0,2023,18965000,9,NSW
2556.0,2023,7522000,29,NSW
2557.0,2023,1246000,710,NSW
2558.0,2023,795000,130,NSW
2559.0,2023,915000,33,NSW
2560.0,2023,1145000,1722,NSW
2563.0,2023,831000,110,NSW
2564.0,2023,723000,164,NSW
2565.0,2023,1385000,596,NSW
2566.0,2023,1112000,354,NSW
2567.0,2023,1216000,603,NSW
2568.0,2023,2025000,101,NSW
2569.0,2023,1385000,17,NSW
2570.0,2023,1089000,1574,NSW
2571.0,2023,844000,909,NSW
2572.0,2023,929000,134,NSW
2573.0,2023,637000,351,NSW
2574.0,2023,1280000,86,NSW
2575.0,2023,1488000,438,NSW
2576.0,2023,2021000,345,NSW
2577.0,2023,1951000,422,NSW
2578.0,2023,1279000,85,NSW
2579.0,2023,1109000,162,NSW
2580.0,2023,924000,833,NSW
2581.0,2023,1434000,86,NSW
2582.0,2023,1002000,400,NSW
2583.0,2023,672000,231,NSW
2584.0,2023,387000,19,NSW
2585.0,2023,3874000,9,NSW
2586.0,2023,829000,95,NSW
2587.0,2023,1172000,67,NSW
2588.0,2023,1520000,5,NSW
2590.0,2023,724000,187,NSW
2594.0,2023,690000,318,NSW
2611.0,2023,111000,2,NSW
2618.0,2023,1754000,12,NSW
2619.0,2023,1162000,137,NSW
2620.0,2023,766000,1619,NSW
2621.0,2023,938000,226,NSW
2622.0,2023,719000,150,NSW
2623.0,2023,502000,16,NSW
2624.0,2023,3000,6,NSW
2626.0,2023,333000,8,NSW
2627.0,2023,1007000,250,NSW
2628.0,2023,698000,71,NSW
2629.0,2023,553000,30,NSW
2630.0,2023,684000,240,NSW
2631.0,2023,696000,30,NSW
2632.0,2023,446000,53,NSW
2633.0,2023,227000,11,NSW
2640.0,2023,622000,1358,NSW
2641.0,2023,494000,413,NSW
2642.0,2023,2477000,154,NSW
2643.0,2023,524000,102,NSW
2644.0,2023,1001000,77,NSW
2645.0,2023,466000,15,NSW
2646.0,2023,935000,200,NSW
2647.0,2023,780000,97,NSW
2648.0,2023,516000,76,NSW
2649.0,2023,400000,2,NSW
2650.0,2023,754000,1520,NSW
2651.0,2023,393000,80,NSW
2652.0,2023,1683000,195,NSW
2653.0,2023,3600000,63,NSW
2655.0,2023,509000,28,NSW
2656.0,2023,341000,59,NSW
2658.0,2023,865000,45,NSW
2659.0,2023,737000,21,NSW
2660.0,2023,751000,50,NSW
2661.0,2023,3000000,1,NSW
2663.0,2023,467000,105,NSW
2665.0,2023,1547000,72,NSW
2666.0,2023,577000,179,NSW
2668.0,2023,429000,21,NSW
2669.0,2023,1720000,66,NSW
2671.0,2023,688000,151,NSW
2672.0,2023,1228000,55,NSW
2675.0,2023,1832000,52,NSW
2680.0,2023,633000,496,NSW
2681.0,2023,3712000,35,NSW
2700.0,2023,674000,157,NSW
2701.0,2023,774000,89,NSW
2702.0,2023,389000,24,NSW
2703.0,2023,719000,6,NSW
2705.0,2023,484000,238,NSW
2706.0,2023,1862000,35,NSW
2707.0,2023,761000,40,NSW
2710.0,2023,711000,319,NSW
2711.0,2023,857000,128,NSW
2712.0,2023,1239000,51,NSW
2713.0,2023,510000,100,NSW
2714.0,2023,1383000,132,NSW
2715.0,2023,1450000,49,NSW
2716.0,2023,225000,36,NSW
2717.0,2023,817000,41,NSW
2720.0,2023,943000,216,NSW
2721.0,2023,2166000,6,NSW
2722.0,2023,996000,98,NSW
2725.0,2023,1715000,7,NSW
2726.0,2023,1364000,8,NSW
2727.0,2023,3342000,14,NSW
2729.0,2023,554000,57,NSW
2730.0,2023,459000,32,NSW
2731.0,2023,469000,541,NSW
2732.0,2023,627000,76,NSW
2733.0,2023,1081000,39,NSW
2734.0,2023,1069000,20,NSW
2735.0,2023,553000,12,NSW
2736.0,2023,14203000,12,NSW
2737.0,2023,1065000,26,NSW
2738.0,2023,349000,154,NSW
2739.0,2023,576000,69,NSW
2745.0,2023,3946000,441,NSW
2747.0,2023,2449000,1074,NSW
2748.0,2023,8627000,23,NSW
2749.0,2023,1001000,237,NSW
2750.0,2023,990000,1139,NSW
2752.0,2023,1204000,136,NSW
2753.0,2023,1354000,271,NSW
2754.0,2023,859000,262,NSW
2756.0,2023,1355000,578,NSW
2757.0,2023,1263000,18,NSW
2758.0,2023,1315000,124,NSW
2759.0,2023,1370000,249,NSW
2760.0,2023,1122000,745,NSW
2761.0,2023,2153000,372,NSW
2762.0,2023,1026000,815,NSW
2763.0,2023,1042000,570,NSW
2765.0,2023,1062000,4208,NSW
2766.0,2023,1842000,198,NSW
2767.0,2023,991000,253,NSW
2768.0,2023,1976000,293,NSW
2769.0,2023,1456000,298,NSW
2770.0,2023,727000,809,NSW
2773.0,2023,1355000,69,NSW
2774.0,2023,1018000,165,NSW
2775.0,2023,727000,61,NSW
2776.0,2023,936000,73,NSW
2777.0,2023,940000,297,NSW
2778.0,2023,818000,37,NSW
2779.0,2023,792000,75,NSW
2780.0,2023,1021000,345,NSW
2782.0,2023,1030000,116,NSW
2783.0,2023,762000,53,NSW
2784.0,2023,841000,28,NSW
2785.0,2023,1136000,131,NSW
2786.0,2023,753000,64,NSW
2787.0,2023,846000,157,NSW
2790.0,2023,632000,381,NSW
2791.0,2023,1304000,11,NSW
2792.0,2023,694000,5,NSW
2793.0,2023,834000,38,NSW
2794.0,2023,597000,259,NSW
2795.0,2023,848000,1096,NSW
2797.0,2023,295000,14,NSW
2798.0,2023,1057000,39,NSW
2799.0,2023,810000,167,NSW
2800.0,2023,951000,1052,NSW
2803.0,2023,771000,22,NSW
2804.0,2023,780000,69,NSW
2805.0,2023,651000,10,NSW
2806.0,2023,628000,20,NSW
2807.0,2023,821000,17,NSW
2808.0,2023,268000,8,NSW
2809.0,2023,124000,10,NSW
2810.0,2023,967000,81,NSW
2817.0,2023,1955000,6,NSW
2818.0,2023,1663000,26,NSW
2820.0,2023,587000,202,NSW
2821.0,2023,800000,125,NSW
2822.0,2023,620000,12,NSW
2823.0,2023,851000,42,NSW
2824.0,2023,638000,75,NSW
2825.0,2023,562000,88,NSW
2826.0,2023,2103000,16,NSW
2827.0,2023,650000,109,NSW
2828.0,2023,1428000,32,NSW
2829.0,2023,1226000,112,NSW
2830.0,2023,662000,1069,NSW
2831.0,2023,955000,139,NSW
2832.0,2023,2922000,61,NSW
2833.0,2023,2119000,21,NSW
2834.0,2023,224000,106,NSW
2835.0,2023,296000,140,NSW
2836.0,2023,376000,41,NSW
2838.0,2023,2021000,4,NSW
2839.0,2023,525000,25,NSW
2840.0,2023,1772000,110,NSW
2842.0,2023,240000,13,NSW
2843.0,2023,1649000,30,NSW
2844.0,2023,766000,48,NSW
2845.0,2023,519000,26,NSW
2846.0,2023,544000,8,NSW
2847.0,2023,563000,63,NSW
2848.0,2023,278000,47,NSW
2849.0,2023,573000,78,NSW
2850.0,2023,641000,682,NSW
2852.0,2023,699000,93,NSW
2864.0,2023,1420000,19,NSW
2865.0,2023,365000,17,NSW
2866.0,2023,1553000,82,NSW
2867.0,2023,134000,5,NSW
2868.0,2023,335000,14,NSW
2869.0,2023,555000,53,NSW
2870.0,2023,587000,319,NSW
2871.0,2023,2089000,278,NSW
2873.0,2023,559000,38,NSW
2874.0,2023,550000,9,NSW
2875.0,2023,1184000,38,NSW
2876.0,2023,999000,21,NSW
2877.0,2023,860000,108,NSW
2878.0,2023,128000,12,NSW
2879.0,2023,537000,33,NSW
2880.0,2023,219000,642,NSW
3644.0,2023,744000,57,NSW
3691.0,2023,471000,5,NSW
3707.0,2023,10300000,1,NSW
4375.0,2023,397000,3,NSW
4377.0,2023,585000,1,NSW
4380.0,2023,572000,4,NSW
4383.0,2023,132000,13,NSW
4385.0,2023,675000,2,NSW
