post_code,year,average_price,volume,sector
2379.0,2018,1707000,12,NSW
2380.0,2018,458000,323,NSW
2381.0,2018,2365000,32,NSW
2382.0,2018,648000,51,NSW
2386.0,2018,1746000,13,NSW
2387.0,2018,1701000,6,NSW
2388.0,2018,852000,84,NSW
2390.0,2018,4373000,236,NSW
2395.0,2018,243000,29,NSW
2396.0,2018,240000,17,NSW
2397.0,2018,2557000,22,NSW
2398.0,2018,242000,7,NSW
2399.0,2018,450000,15,NSW
2400.0,2018,875000,275,NSW
2401.0,2018,352000,12,NSW
2402.0,2018,354000,68,NSW
2403.0,2018,1037000,28,NSW
2404.0,2018,351000,64,NSW
2405.0,2018,766000,15,NSW
2406.0,2018,1017000,41,NSW
2408.0,2018,1688000,11,NSW
2409.0,2018,157000,35,NSW
2410.0,2018,484000,11,NSW
2411.0,2018,3367000,3,NSW
2415.0,2018,380000,23,NSW
2420.0,2018,771000,133,NSW
2421.0,2018,651000,65,NSW
2422.0,2018,413000,223,NSW
2423.0,2018,449000,131,NSW
2424.0,2018,531000,35,NSW
2425.0,2018,390000,80,NSW
2426.0,2018,402000,19,NSW
2427.0,2018,459000,176,NSW
2428.0,2018,487000,998,NSW
2429.0,2018,453000,308,NSW
2430.0,2018,398000,1147,NSW
2431.0,2018,446000,203,NSW
2439.0,2018,438000,100,NSW
2440.0,2018,400000,651,NSW
2441.0,2018,526000,119,NSW
2443.0,2018,469000,254,NSW
2444.0,2018,585000,1735,NSW
2445.0,2018,563000,173,NSW
2446.0,2018,449000,583,NSW
2447.0,2018,409000,224,NSW
2448.0,2018,422000,264,NSW
2449.0,2018,292000,85,NSW
2450.0,2018,542000,1431,NSW
2452.0,2018,736000,380,NSW
2453.0,2018,569000,125,NSW
2454.0,2018,576000,170,NSW
2455.0,2018,547000,77,NSW
2456.0,2018,475000,475,NSW
2460.0,2018,373000,939,NSW
2462.0,2018,420000,97,NSW
2463.0,2018,429000,313,NSW
2464.0,2018,824000,297,NSW
2465.0,2018,312000,9,NSW
2466.0,2018,453000,73,NSW
2469.0,2018,299000,194,NSW
2470.0,2018,362000,456,NSW
2471.0,2018,367000,108,NSW
2472.0,2018,417000,51,NSW
2473.0,2018,552000,111,NSW
2474.0,2018,391000,260,NSW
2475.0,2018,295000,20,NSW
2476.0,2018,344000,25,NSW
2477.0,2018,601000,383,NSW
2478.0,2018,707000,928,NSW
2479.0,2018,1402000,153,NSW
2480.0,2018,467000,1267,NSW
2481.0,2018,1559000,440,NSW
2482.0,2018,748000,165,NSW
2483.0,2018,923000,280,NSW
2484.0,2018,569000,555,NSW
2485.0,2018,543000,510,NSW
2486.0,2018,593000,974,NSW
2487.0,2018,770000,545,NSW
2488.0,2018,732000,78,NSW
2489.0,2018,678000,220,NSW
2490.0,2018,491000,24,NSW
2500.0,2018,903000,949,NSW
2502.0,2018,602000,186,NSW
2505.0,2018,782000,90,NSW
2506.0,2018,547000,100,NSW
2508.0,2018,868000,186,NSW
2515.0,2018,1278000,251,NSW
2516.0,2018,1045000,132,NSW
2517.0,2018,834000,219,NSW
2518.0,2018,768000,328,NSW
2519.0,2018,1019000,318,NSW
2525.0,2018,750000,222,NSW
2526.0,2018,807000,328,NSW
2527.0,2018,534000,1399,NSW
2528.0,2018,774000,362,NSW
2529.0,2018,756000,655,NSW
2530.0,2018,639000,753,NSW
2533.0,2018,892000,611,NSW
2534.0,2018,1058000,149,NSW
2535.0,2018,786000,278,NSW
2536.0,2018,703000,945,NSW
2537.0,2018,463000,506,NSW
2538.0,2018,834000,82,NSW
2539.0,2018,641000,812,NSW
2540.0,2018,594000,1469,NSW
2541.0,2018,528000,837,NSW
2545.0,2018,603000,33,NSW
2546.0,2018,507000,364,NSW
2548.0,2018,457000,487,NSW
2549.0,2018,546000,127,NSW
2550.0,2018,469000,493,NSW
2551.0,2018,386000,138,NSW
2555.0,2018,4183000,3,NSW
2556.0,2018,3552000,27,NSW
2557.0,2018,561000,1194,NSW
2558.0,2018,596000,151,NSW
2559.0,2018,394000,119,NSW
2560.0,2018,653000,1754,NSW
2563.0,2018,10138000,11,NSW
2564.0,2018,609000,188,NSW
2565.0,2018,677000,1304,NSW
2566.0,2018,663000,363,NSW
2567.0,2018,1015000,711,NSW
2568.0,2018,2733000,12,NSW
2569.0,2018,1009000,20,NSW
2570.0,2018,715000,2635,NSW
2571.0,2018,1451000,314,NSW
2572.0,2018,570000,193,NSW
2573.0,2018,839000,197,NSW
2574.0,2018,841000,89,NSW
2575.0,2018,573000,827,NSW
2576.0,2018,1264000,551,NSW
2577.0,2018,1027000,652,NSW
2578.0,2018,782000,135,NSW
2579.0,2018,781000,165,NSW
2580.0,2018,458000,1139,NSW
2581.0,2018,483000,120,NSW
2582.0,2018,700000,398,NSW
2583.0,2018,419000,215,NSW
2584.0,2018,216000,29,NSW
2585.0,2018,599000,7,NSW
2586.0,2018,402000,143,NSW
2587.0,2018,219000,110,NSW
2588.0,2018,160000,15,NSW
2590.0,2018,456000,240,NSW
2594.0,2018,745000,412,NSW
2611.0,2018,3200000,1,NSW
2618.0,2018,1202000,19,NSW
2619.0,2018,741000,204,NSW
2620.0,2018,512000,1650,NSW
2621.0,2018,735000,174,NSW
2622.0,2018,494000,257,NSW
2623.0,2018,291000,14,NSW
2626.0,2018,350000,16,NSW
2627.0,2018,434000,313,NSW
2628.0,2018,327000,131,NSW
2629.0,2018,286000,35,NSW
2630.0,2018,342000,324,NSW
2631.0,2018,476000,32,NSW
2632.0,2018,328000,74,NSW
2633.0,2018,527000,21,NSW
2640.0,2018,431000,1310,NSW
2641.0,2018,263000,497,NSW
2642.0,2018,348000,192,NSW
2643.0,2018,266000,106,NSW
2644.0,2018,616000,119,NSW
2645.0,2018,289000,23,NSW
2646.0,2018,274000,251,NSW
2647.0,2018,441000,128,NSW
2648.0,2018,395000,114,NSW
2649.0,2018,228000,3,NSW
2650.0,2018,446000,1988,NSW
2651.0,2018,283000,84,NSW
2652.0,2018,1661000,254,NSW
2653.0,2018,271000,134,NSW
2655.0,2018,379000,40,NSW
2656.0,2018,472000,68,NSW
2658.0,2018,356000,61,NSW
2659.0,2018,188000,31,NSW
2660.0,2018,407000,77,NSW
2663.0,2018,256000,112,NSW
2665.0,2018,621000,84,NSW
2666.0,2018,952000,193,NSW
2668.0,2018,6176000,24,NSW
2669.0,2018,623000,81,NSW
2671.0,2018,616000,171,NSW
2672.0,2018,384000,53,NSW
2675.0,2018,1408000,51,NSW
2680.0,2018,407000,744,NSW
2681.0,2018,914000,48,NSW
2700.0,2018,423000,192,NSW
2701.0,2018,274000,87,NSW
2702.0,2018,210000,39,NSW
2703.0,2018,195000,14,NSW
2705.0,2018,314000,317,NSW
2706.0,2018,190000,27,NSW
2707.0,2018,580000,69,NSW
2710.0,2018,452000,364,NSW
2711.0,2018,358000,144,NSW
2712.0,2018,836000,62,NSW
2713.0,2018,336000,92,NSW
2714.0,2018,317000,121,NSW
2715.0,2018,1321000,44,NSW
2716.0,2018,1544000,49,NSW
2717.0,2018,378000,42,NSW
2720.0,2018,316000,247,NSW
2721.0,2018,13108000,19,NSW
2722.0,2018,306000,141,NSW
2725.0,2018,191000,10,NSW
2726.0,2018,319000,13,NSW
2727.0,2018,394000,10,NSW
2729.0,2018,435000,72,NSW
2730.0,2018,217000,53,NSW
2731.0,2018,382000,414,NSW
2732.0,2018,389000,114,NSW
2733.0,2018,248000,26,NSW
2734.0,2018,348000,14,NSW
2735.0,2018,366000,7,NSW
2736.0,2018,1155000,12,NSW
2737.0,2018,1645000,40,NSW
2738.0,2018,401000,99,NSW
2739.0,2018,388000,45,NSW
2745.0,2018,977000,632,NSW
2747.0,2018,619000,1862,NSW
2748.0,2018,1532000,13,NSW
2749.0,2018,963000,268,NSW
2750.0,2018,732000,1456,NSW
2752.0,2018,631000,145,NSW
2753.0,2018,873000,266,NSW
2754.0,2018,646000,278,NSW
2756.0,2018,1176000,671,NSW
2757.0,2018,1017000,15,NSW
2758.0,2018,1077000,142,NSW
2759.0,2018,876000,310,NSW
2760.0,2018,824000,853,NSW
2761.0,2018,710000,424,NSW
2762.0,2018,786000,892,NSW
2763.0,2018,752000,488,NSW
2765.0,2018,808000,3568,NSW
2766.0,2018,3475000,318,NSW
2767.0,2018,1131000,225,NSW
2768.0,2018,2879000,291,NSW
2769.0,2018,946000,402,NSW
2770.0,2018,765000,677,NSW
2773.0,2018,976000,85,NSW
2774.0,2018,810000,203,NSW
2775.0,2018,517000,59,NSW
2776.0,2018,733000,69,NSW
2777.0,2018,695000,327,NSW
2778.0,2018,647000,48,NSW
2779.0,2018,613000,89,NSW
2780.0,2018,717000,371,NSW
2782.0,2018,726000,172,NSW
2783.0,2018,551000,62,NSW
2784.0,2018,544000,32,NSW
2785.0,2018,556000,172,NSW
2786.0,2018,445000,43,NSW
2787.0,2018,453000,193,NSW
2790.0,2018,412000,488,NSW
2791.0,2018,280000,14,NSW
2792.0,2018,231000,13,NSW
2793.0,2018,317000,35,NSW
2794.0,2018,374000,349,NSW
2795.0,2018,499000,1469,NSW
2797.0,2018,543000,20,NSW
2798.0,2018,775000,73,NSW
2799.0,2018,394000,147,NSW
2800.0,2018,526000,1700,NSW
2803.0,2018,732000,15,NSW
2804.0,2018,9094000,111,NSW
2805.0,2018,216000,16,NSW
2806.0,2018,253000,23,NSW
2807.0,2018,122000,31,NSW
2808.0,2018,218000,6,NSW
2809.0,2018,741000,15,NSW
2810.0,2018,840000,116,NSW
2817.0,2018,33866000,24,NSW
2818.0,2018,378000,26,NSW
2820.0,2018,320000,235,NSW
2821.0,2018,925000,152,NSW
2822.0,2018,1029000,3,NSW
2823.0,2018,18538000,52,NSW
2824.0,2018,935000,61,NSW
2825.0,2018,243000,65,NSW
2826.0,2018,734000,15,NSW
2827.0,2018,1341000,105,NSW
2828.0,2018,266000,45,NSW
2829.0,2018,5718000,135,NSW
2830.0,2018,392000,1338,NSW
2831.0,2018,728000,112,NSW
2832.0,2018,626000,47,NSW
2833.0,2018,170000,14,NSW
2834.0,2018,92000,52,NSW
2835.0,2018,232000,80,NSW
2836.0,2018,863000,13,NSW
2838.0,2018,398000,6,NSW
2839.0,2018,1534000,26,NSW
2840.0,2018,565000,72,NSW
2842.0,2018,307000,33,NSW
2843.0,2018,355000,34,NSW
2844.0,2018,668000,105,NSW
2845.0,2018,289000,67,NSW
2846.0,2018,197000,13,NSW
2847.0,2018,316000,81,NSW
2848.0,2018,160000,69,NSW
2849.0,2018,468000,77,NSW
2850.0,2018,393000,815,NSW
2852.0,2018,401000,132,NSW
2864.0,2018,221000,21,NSW
2865.0,2018,383000,29,NSW
2866.0,2018,398000,89,NSW
2867.0,2018,543000,14,NSW
2868.0,2018,454000,15,NSW
2869.0,2018,281000,46,NSW
2870.0,2018,341000,409,NSW
2871.0,2018,693000,262,NSW
2873.0,2018,201000,18,NSW
2874.0,2018,817000,17,NSW
2875.0,2018,478000,31,NSW
2876.0,2018,497000,26,NSW
2877.0,2018,2743000,134,NSW
2878.0,2018,461000,18,NSW
2879.0,2018,405000,16,NSW
2880.0,2018,213000,445,NSW
3128.0,2018,420000,2,NSW
3644.0,2018,416000,101,NSW
3691.0,2018,471000,5,NSW
3707.0,2018,2750000,1,NSW
4377.0,2018,270000,2,NSW
4380.0,2018,444000,6,NSW
4383.0,2018,164000,6,NSW
4385.0,2018,272000,2,NSW
