post_code,year,average_price,volume,sector
2000.0,2019,5084000,2353,NSW
2007.0,2019,1003000,226,NSW
2008.0,2019,1303000,507,NSW
2009.0,2019,1587000,253,NSW
2010.0,2019,1682000,768,NSW
2011.0,2019,2296000,765,NSW
2015.0,2019,3564000,319,NSW
2016.0,2019,2594000,400,NSW
2017.0,2019,1291000,1253,NSW
2018.0,2019,1429000,620,NSW
2019.0,2019,1643000,387,NSW
2020.0,2019,1518000,841,NSW
2021.0,2019,2113000,348,NSW
2022.0,2019,1599000,405,NSW
2023.0,2019,3226000,277,NSW
2024.0,2019,3170000,248,NSW
2025.0,2019,3081000,235,NSW
2026.0,2019,1985000,650,NSW
2027.0,2019,3415000,259,NSW
2028.0,2019,2830000,170,NSW
2029.0,2019,2474000,256,NSW
2030.0,2019,4037000,259,NSW
2031.0,2019,1666000,511,NSW
2032.0,2019,2751000,186,NSW
2033.0,2019,2534000,181,NSW
2034.0,2019,1726000,397,NSW
2035.0,2019,1276000,705,NSW
2036.0,2019,1236000,536,NSW
2037.0,2019,2886000,680,NSW
2038.0,2019,1527000,181,NSW
2039.0,2019,1616000,210,NSW
2040.0,2019,2096000,453,NSW
2041.0,2019,1949000,327,NSW
2042.0,2019,2287000,341,NSW
2043.0,2019,3996000,205,NSW
2044.0,2019,1158000,154,NSW
2045.0,2019,1836000,74,NSW
2046.0,2019,1501000,430,NSW
2047.0,2019,1509000,260,NSW
2048.0,2019,1340000,124,NSW
2049.0,2019,1089000,235,NSW
2050.0,2019,1257000,187,NSW
2060.0,2019,2860000,680,NSW
2061.0,2019,2167000,163,NSW
2062.0,2019,2185000,229,NSW
2063.0,2019,2479000,152,NSW
2064.0,2019,1760000,157,NSW
2065.0,2019,2594000,1363,NSW
2066.0,2019,1325000,1140,NSW
2067.0,2019,3264000,376,NSW
2068.0,2019,2170000,230,NSW
2069.0,2019,2053000,214,NSW
2070.0,2019,2131000,280,NSW
2071.0,2019,1990000,201,NSW
2072.0,2019,1436000,265,NSW
2073.0,2019,1926000,278,NSW
2074.0,2019,1681000,643,NSW
2075.0,2019,1527000,513,NSW
2076.0,2019,1693000,401,NSW
2077.0,2019,1360000,1298,NSW
2079.0,2019,941000,125,NSW
2080.0,2019,1056000,29,NSW
2081.0,2019,1000000,61,NSW
2082.0,2019,920000,58,NSW
2083.0,2019,646000,44,NSW
2084.0,2019,2788000,57,NSW
2085.0,2019,1203000,151,NSW
2086.0,2019,1711000,159,NSW
2087.0,2019,1594000,147,NSW
2088.0,2019,2615000,594,NSW
2089.0,2019,1871000,303,NSW
2090.0,2019,1715000,388,NSW
2092.0,2019,2724000,109,NSW
2093.0,2019,1835000,436,NSW
2094.0,2019,1853000,173,NSW
2095.0,2019,2088000,411,NSW
2096.0,2019,1618000,346,NSW
2097.0,2019,1638000,249,NSW
2099.0,2019,1228000,1094,NSW
2100.0,2019,1238000,381,NSW
2101.0,2019,1650000,319,NSW
2102.0,2019,1236000,283,NSW
2103.0,2019,1394000,229,NSW
2104.0,2019,2294000,50,NSW
2105.0,2019,1759000,52,NSW
2106.0,2019,1828000,187,NSW
2107.0,2019,1785000,300,NSW
2108.0,2019,3520000,87,NSW
2110.0,2019,2570000,164,NSW
2111.0,2019,2046000,507,NSW
2112.0,2019,799000,16745,NSW
2113.0,2019,1300000,1588,NSW
2114.0,2019,948000,803,NSW
2115.0,2019,1592000,156,NSW
2116.0,2019,993000,121,NSW
2117.0,2019,1016000,309,NSW
2118.0,2019,1015000,385,NSW
2119.0,2019,1674000,173,NSW
2120.0,2019,1287000,329,NSW
2121.0,2019,2921000,946,NSW
2122.0,2019,1235000,521,NSW
2125.0,2019,1719000,184,NSW
2126.0,2019,1319000,202,NSW
2127.0,2019,907000,832,NSW
2128.0,2019,1933000,56,NSW
2130.0,2019,1023000,265,NSW
2131.0,2019,1259000,407,NSW
2132.0,2019,1088000,181,NSW
2133.0,2019,1003000,131,NSW
2134.0,2019,2787000,385,NSW
2135.0,2019,1559000,323,NSW
2136.0,2019,959000,125,NSW
2137.0,2019,7580000,485,NSW
2138.0,2019,1657000,371,NSW
2140.0,2019,1376000,775,NSW
2141.0,2019,907000,446,NSW
2142.0,2019,1393000,512,NSW
2143.0,2019,719000,70,NSW
2144.0,2019,961000,550,NSW
2145.0,2019,766000,1613,NSW
2146.0,2019,742000,385,NSW
2147.0,2019,764000,583,NSW
2148.0,2019,1108000,1004,NSW
2150.0,2019,3107000,685,NSW
2151.0,2019,859000,308,NSW
2152.0,2019,4021000,181,NSW
2153.0,2019,4849000,1100,NSW
2154.0,2019,1420000,557,NSW
2155.0,2019,1239000,2280,NSW
2156.0,2019,1888000,145,NSW
2157.0,2019,1199000,46,NSW
2158.0,2019,2036000,148,NSW
2159.0,2019,1477000,56,NSW
2160.0,2019,777000,739,NSW
2161.0,2019,1247000,358,NSW
2162.0,2019,793000,179,NSW
2163.0,2019,2312000,90,NSW
2164.0,2019,1253000,276,NSW
2165.0,2019,1108000,427,NSW
2166.0,2019,744000,457,NSW
2167.0,2019,611000,108,NSW
2168.0,2019,704000,329,NSW
2170.0,2019,1039000,2428,NSW
2171.0,2019,809000,378,NSW
2172.0,2019,936000,35,NSW
2173.0,2019,776000,143,NSW
2174.0,2019,946000,272,NSW
2175.0,2019,6394000,26,NSW
2176.0,2019,760000,303,NSW
2177.0,2019,590000,159,NSW
2178.0,2019,4328000,29,NSW
2179.0,2019,986000,1189,NSW
2190.0,2019,963000,378,NSW
2191.0,2019,1173000,72,NSW
2192.0,2019,1042000,168,NSW
2193.0,2019,817000,356,NSW
2194.0,2019,674000,612,NSW
2195.0,2019,619000,308,NSW
2196.0,2019,750000,403,NSW
2197.0,2019,837000,101,NSW
2198.0,2019,841000,114,NSW
2199.0,2019,786000,216,NSW
2200.0,2019,944000,681,NSW
2203.0,2019,1033000,230,NSW
2204.0,2019,1166000,677,NSW
2205.0,2019,767000,635,NSW
2206.0,2019,1194000,196,NSW
2207.0,2019,872000,339,NSW
2208.0,2019,1950000,149,NSW
2209.0,2019,880000,176,NSW
2210.0,2019,1169000,477,NSW
2211.0,2019,915000,243,NSW
2212.0,2019,1080000,275,NSW
2213.0,2019,908000,326,NSW
2214.0,2019,1437000,68,NSW
2216.0,2019,2074000,557,NSW
2217.0,2019,805000,887,NSW
2218.0,2019,969000,206,NSW
2219.0,2019,1106000,260,NSW
2220.0,2019,5905000,736,NSW
2221.0,2019,1367000,279,NSW
2222.0,2019,824000,173,NSW
2223.0,2019,1121000,325,NSW
